# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
0.00020720880404648977 5.971168694482259e-29
0.0002096093761238863 6.179228641118138e-29
0.00021203775950170146 6.394496990136846e-29
0.00021449427638164665 6.617217606577948e-29
0.00021697925269823008 6.847642204677692e-29
0.00021949301816200287 7.086041278625158e-29
0.00022203590630330466 7.332688281486694e-29
0.00022460825451651816 7.587858745211266e-29
0.00022721040410483463 7.85184692041797e-29
0.00022984270032553775 8.124957806756312e-29
0.0002325054924358144 8.407495643673654e-29
0.00023519913373909376 8.699787991228479e-29
0.00023792398163192358 9.002163159531789e-29
0.00024068039765139153 9.314966092122387e-29
0.0002434687475230936 9.638553962731556e-29
0.0002462894012096595 9.973287050989659e-29
0.0002491427329598389 1.0319548571836084e-28
0.0002520291213581591 1.067773487608172e-28
0.0002549489493751551 1.1048246618601816e-28
0.0002579026044181822 1.1431484990486567e-28
0.00026089047838281915 1.1827900984745711e-28
0.000263912967704865 1.2237941807891303e-28
0.00026697047341293787 1.266206963361915e-28
0.00027006340118168544 1.3100748016679005e-28
0.00027319216138560986 1.355444980441715e-28
0.000276357169153517 1.4023709834101376e-28
0.00027955884442359567 1.4509053762292234e-28
0.00028279761199913697 1.501102472321566e-28
0.00028607390160489726 1.5530183914638897e-28
0.0002893881479441139 1.6067073601313618e-28
0.0002927407907561838 1.6622288523589304e-28
0.00029613227487500823 1.7196473396471386e-28
0.0002995630502880128 1.7790265388708188e-28
0.00030303357219585474 1.8404322679158062e-28
0.00030654430107281795 1.9039325156609062e-28
0.0003100957027279104 1.9695945527237855e-28
0.0003136882483666671 2.037485546938799e-28
0.00031732241465367206 2.1076864358258797e-28
