# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
7.78106608667942e-07 5.843404301943565e-39
7.799005092475773e-07 5.881008137492633e-39
7.816985456091897e-07 5.918864646144521e-39
7.83500727287699e-07 5.956975554035427e-39
7.853070638400011e-07 5.995342599195794e-39
7.871175648450318e-07 6.033967531632963e-39
7.889322399038037e-07 6.072852113413808e-39
7.907510986394697e-07 6.111998118748498e-39
7.925741506973682e-07 6.15140732127439e-39
7.944014057450702e-07 6.19108137203386e-39
7.962328734724408e-07 6.231022235917082e-39
7.980685635916789e-07 6.271231736348414e-39
7.999084858373808e-07 6.311711709316738e-39
8.017526499665791e-07 6.352464003462143e-39
8.03601065758806e-07 6.393490480163726e-39
8.054537430161398e-07 6.434793013627628e-39
8.073106915632525e-07 6.476373490975727e-39
8.091719212474732e-07 6.518233812335275e-39
8.11037441938827e-07 6.560375890928609e-39
8.129072635301005e-07 6.602801653164081e-39
8.147813959368815e-07 6.645513038727041e-39
8.166598490976245e-07 6.688512000672031e-39
8.185426329736896e-07 6.731800505514999e-39
8.204297575494083e-07 6.775380533326776e-39
8.223212328321301e-07 6.819254077826774e-39
8.242170688522714e-07 6.863423146477336e-39
8.261172756633799e-07 6.907889760579167e-39
8.280218633421749e-07 6.952655955366793e-39
8.299308419886139e-07 6.997723780105346e-39
8.31844221725933e-07 7.04309529818737e-39
8.337620127007117e-07 7.088772587230923e-39
8.356842250829227e-07 7.134757730413557e-39
8.376108690659796e-07 7.18105283834843e-39
8.39541954866804e-07 7.227660035921767e-39
8.41477492725865e-07 7.274581458629008e-39
8.434174929072478e-07 7.32181925669002e-39
8.453619656986943e-07 7.369375595150763e-39
8.473109214116712e-07 7.417252653986219e-39
8.492643703814113e-07 7.465452628203465e-39
8.512223229669799e-07 7.513977727946005e-39
8.531847895513251e-07 7.562830178598506e-39
8.55151780541327e-07 7.612012220892128e-39
8.571233063678655e-07 7.661526111011148e-39
8.590993774858619e-07 7.711374120699598e-39
8.610800043743477e-07 7.761558537369341e-39
8.630651975365064e-07 7.812081664208241e-39
8.650549674997418e-07 7.862945820289705e-39
8.67049324815728e-07 7.914153340682544e-39
8.690482800604607e-07 7.965706576561654e-39
8.71051843834325e-07 8.017607887578163e-39
8.730600267621379e-07 8.069859641833161e-39
8.750728394932188e-07 8.122464261635362e-39
8.770902927014315e-07 8.175424163670358e-39
8.791123970852532e-07 8.228741781294638e-39
8.811391633678267e-07 8.282419564650893e-39
8.831706022970108e-07 8.336459980784126e-39
8.852067246454506e-07 8.390865513759036e-39
8.872475412106196e-07 8.44563866477749e-39
8.892930628148924e-07 8.500781952297649e-39
8.913433003055865e-07 8.556297912153036e-39
8.933982645550332e-07 8.612189097673259e-39
8.954579664606295e-07 8.668458079805014e-39
8.975224169448905e-07 8.725107447233999e-39
8.995916269555207e-07 8.782139792285236e-39
9.016656074654559e-07 8.839557683107333e-39
9.037443694729377e-07 8.897363829613772e-39
9.058279240015564e-07 8.955560892582057e-39
9.07916282100322e-07 9.014151551149319e-39
9.10009454843718e-07 9.073138502939352e-39
9.121074533317542e-07 9.132524464190453e-39
9.142102886900383e-07 9.192312169884704e-39
9.163179720698205e-07 9.252504373877388e-39
9.184305146480674e-07 9.313103849028102e-39
9.20547927627506e-07 9.374113334152158e-39
9.226702222366965e-07 9.435535678686649e-39
9.247974097300866e-07 9.497373725630907e-39
9.269295013880647e-07 9.55963032510472e-39
9.290665085170334e-07 9.622308342708623e-39
9.312084424494545e-07 9.685410652052434e-39
9.333553145439237e-07 9.74894018188703e-39
9.355071361852164e-07 9.812899843506644e-39
9.376639187843625e-07 9.877292575836475e-39
9.398256737786922e-07 9.942121376352832e-39
9.419924126319098e-07 1.0007389235666327e-38
9.441641468341489e-07 1.0073099165028304e-38
9.463408879020273e-07 1.013925419647361e-38
9.485226473787219e-07 1.0205857382964908e-38
9.507094368340142e-07 1.027291179853714e-38
9.529012678643674e-07 1.0340420538443916e-38
9.55098152092972e-07 1.0408386689091369e-38
9.573001011698212e-07 1.0476813356626744e-38
9.595071267717672e-07 1.0545703759397786e-38
9.617192406025764e-07 1.0615061078899728e-38
9.639364543930064e-07 1.0684888518588673e-38
9.661587799008518e-07 1.0755189304033112e-38
9.683862289110213e-07 1.0825966683067516e-38
9.706188132355866e-07 1.0897223925946083e-38
9.728565447138592e-07 1.0968964325498412e-38
9.75099435212438e-07 1.1041191197285378e-38
9.773474966252855e-07 1.1113907879756913e-38
9.79600740873786e-07 1.118711773441038e-38
9.818591799068014e-07 1.126082414594994e-38
9.841228257007505e-07 1.1335030522447718e-38
9.863916902596538e-07 1.1409740295505086e-38
9.886657856152164e-07 1.1484956920416212e-38
9.909451238268727e-07 1.1560683876331472e-38
9.932297169818665e-07 1.1636924666423238e-38
9.95519577195308e-07 1.1713682811872135e-38
9.97814716610233e-07 1.1790961869257385e-38
1.00011514739768e-06 1.1868765415841046e-38
1.0024208817567396e-06 1.194709705254852e-38
1.0047319319146357e-06 1.2025960405170444e-38
1.0070483101267724e-06 1.2105359124534295e-38
1.0093700286768157e-06 1.2185296886678414e-38
1.0116970998767502e-06 1.2265777393026258e-38
1.0140295360669395e-06 1.2346804370562133e-38
1.016367349616206e-06 1.2428381572008667e-38
1.0187105529218798e-06 1.251051277600451e-38
1.0210591584098804e-06 1.2593201787284454e-38
1.0234131785347672e-06 1.267645243685955e-38
1.025772625779819e-06 1.276026858219968e-38
1.028137512657095e-06 1.284465410741661e-38
1.0305078517074933e-06 1.2929612923448247e-38
1.032883655500834e-06 1.301514896824507e-38
1.0352649366359078e-06 1.3101266206956588e-38
1.0376517077405595e-06 1.3187968632120373e-38
1.040043981471739e-06 1.3275260263851182e-38
1.0424417705155833e-06 1.3363145150032534e-38
1.0448450875874757e-06 1.3451627366508824e-38
1.0472539454321086e-06 1.35407110172788e-38
1.0496683568235658e-06 1.3630400234691192e-38
1.0520883345653723e-06 1.3720699087615832e-38
1.0545138914905798e-06 1.3811611747574278e-38
1.0569450404618181e-06 1.39031425352836e-38
1.0593817943713771e-06 1.3995295698222906e-38
1.0618241661412704e-06 1.4088075513210426e-38
1.0642721687232954e-06 1.4181486286606478e-38
1.066725815099119e-06 1.4275532354518635e-38
1.0691851182803275e-06 1.4370218083007085e-38
1.0716500913085145e-06 1.4465547868292748e-38
1.074120747255331e-06 1.4561526136965476e-38
1.076597099222572e-06 1.4658157346195036e-38
1.0790791603422369e-06 1.4755445983942538e-38
1.0815669437765947e-06 1.4853396569173583e-38
1.0840604627182688e-06 1.4952013652073515e-38
1.086559730390288e-06 1.5051301814262993e-38
1.0890647600461757e-06 1.515126566901643e-38
1.0915755649700024e-06 1.5251909861480543e-38
1.0940921584764725e-06 1.535323906889579e-38
1.0966145539109795e-06 1.545525800081803e-38
1.099142764649692e-06 1.5557971399343018e-38
1.1016768040996082e-06 1.5661384039331104e-38
1.1042166856986434e-06 1.5765500728634844e-38
1.1067624229156924e-06 1.587032630832723e-38
1.1093140292506958e-06 1.5975865652931586e-38
1.1118715182347274e-06 1.608212367065387e-38
1.1144349034300466e-06 1.6189105303615303e-38
1.1170041984301897e-06 1.6296815528088055e-38
1.1195794168600236e-06 1.6405259354731092e-38
1.1221605723758331e-06 1.6514441828828976e-38
1.1247476786653877e-06 1.6624367952686882e-38
1.1273407494480066e-06 1.673504285489688e-38
1.1299397984746475e-06 1.6846471744924358e-38
1.1325448395279614e-06 1.6958659808796712e-38
1.135155886422384e-06 1.7071612268378839e-38
1.1377729530041905e-06 1.718533438162054e-38
1.1403960531515853e-06 1.7299831442807178e-38
1.1430252007747684e-06 1.741510878281103e-38
1.1456604098160025e-06 1.7531171769344444e-38
