# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2 MeV4, datatype: float64}
# schema: astropy-2.0
mx sigma
3.076788329071283e-05 3.41333002581856e-24
3.0881468181346466e-05 3.464013314243204e-24
3.099547238998324e-05 3.5154491808068116e-24
3.110989746460698e-05 3.5676488002524556e-24
3.1224744958916336e-05 3.620623513290479e-24
3.134001643234572e-05 3.674384829009256e-24
3.145571345008626e-05 3.7289444273948276e-24
3.157183758310751e-05 3.7843141618655704e-24
3.168839040817828e-05 3.8405060618562005e-24
3.180537350788847e-05 3.897532335420408e-24
3.192278847067039e-05 3.955405371878449e-24
3.2040636890820124e-05 4.014137744487064e-24
3.215892036851963e-05 4.073742213257877e-24
3.2277640509857944e-05 4.134231727626978e-24
3.239679892685346e-05 4.195619429331439e-24
3.2516397237475605e-05 4.2579186552437555e-24
3.263643706566663e-05 4.321142940261311e-24
3.27569200413641e-05 4.385306020262104e-24
3.2877847800522504e-05 4.450421835094275e-24
3.299922198513594e-05 4.516504531579314e-24
3.312104424326022e-05 4.583568466601407e-24
3.3243316229035017e-05 4.651628210227075e-24
3.336603960270682e-05 4.7206985488646284e-24
3.3489216030650926e-05 4.7907944885048e-24
3.3612847185394546e-05 4.861931257915809e-24
3.3736934745639314e-05 4.9341243120413265e-24
3.3861480396283876e-05 5.007389335242324e-24
3.3986485828447225e-05 5.081742244879214e-24
3.4111952739491154e-05 5.1571991945263684e-24
3.4237882833043755e-05 5.2337765777302234e-24
3.4364277819022356e-05 5.3114910313779714e-24
3.4491139413656515e-05 5.390359439479867e-24
3.461846933951185e-05 5.470398936678161e-24
3.4746269325512815e-05 5.551626912061101e-24
3.4874541106966714e-05 5.634061012948067e-24
3.500328642558702e-05 5.717719148635971e-24
3.5132507029516844e-05 5.8026194944238905e-24
3.526220467335314e-05 5.888780495445046e-24
3.539238111816996e-05 5.976220870725901e-24
3.5523038131542884e-05 6.064959617256216e-24
3.565417748757282e-05 6.155016014074021e-24
3.578580096690981e-05 6.2464096265321066e-24
3.591791035677781e-05 6.3391603105078686e-24
3.60505074509983e-05 6.4332882165805506e-24
3.618359405001516e-05 6.528813794748815e-24
3.631717196091896e-05 6.625757798491053e-24
3.645124299747119e-05 6.724141289537618e-24
3.658580898012948e-05 6.823985642338491e-24
3.672087173607166e-05 6.925312548691734e-24
3.685643309922116e-05 7.028144022568548e-24
3.699249491027161e-05 7.132502404702322e-24
3.712905901671169e-05 7.238410367704833e-24
3.726612727285066e-05 7.345890920677268e-24
3.740370153984301e-05 7.454967414499193e-24
3.7541783685714215e-05 7.565663546710344e-24
3.768037558538588e-05 7.678003366796823e-24
3.781947912070098e-05 7.792011281308531e-24
3.795909618044993e-05 7.907712059174872e-24
3.8099228660395654e-05 8.025130837108539e-24
3.823987846329982e-05 8.144293125125585e-24
3.838104749894846e-05 8.265224812019354e-24
3.85227376841777e-05 8.38795217091936e-24
3.866495094290027e-05 8.512501865189834e-24
3.880768920613107e-05 8.638900953991549e-24
3.8950954412013896e-05 8.767176898404398e-24
3.909474850584753e-05 8.897357567178679e-24
3.923907344011191e-05 9.029471242863064e-24
3.9383931174495224e-05 9.163546628076316e-24
3.9529323675919855e-05 9.29961285154146e-24
3.967525291856965e-05 9.437699474435024e-24
3.98217208839165e-05 9.577836497094204e-24
3.996872956074701e-05 9.720054365046761e-24
4.011628094519001e-05 9.864383976177722e-24
4.02643770407431e-05 1.0010856686963672e-23
4.0413019858300355e-05 1.015950431952192e-23
4.056221141617942e-05 1.0310359168544676e-23
4.071195374014865e-05 1.0463454008173811e-23
4.0862248863455196e-05 1.0618822099337e-23
4.1013098826851964e-05 1.0776497196691395e-23
4.116450567862589e-05 1.0936513556154563e-23
4.131647147462553e-05 1.1098905942307178e-23
4.1468998278288684e-05 1.1263709636025281e-23
4.162208816067101e-05 1.1430960441860246e-23
4.177574320047353e-05 1.1600694696237485e-23
4.1929965484071345e-05 1.1772949274975717e-23
4.20847571055418e-05 1.1947761601455972e-23
4.224012016669261e-05 1.2125169654807094e-23
4.2396056777090955e-05 1.2305211978126949e-23
4.2552569054091814e-05 1.2487927686656596e-23
4.270965912286649e-05 1.267335647667534e-23
4.286732911643208e-05 1.286153863376033e-23
4.3025581175679714e-05 1.3052515041586366e-23
4.318441744940425e-05 1.3246327191231728e-23
4.3343840094333205e-05 1.344301718943427e-23
4.3503851275155734e-05 1.3642627768481953e-23
4.366445316455269e-05 1.3845202294989123e-23
4.382564794322537e-05 1.405078477967499e-23
4.3987437799925785e-05 1.4259419886550174e-23
4.41498249314861e-05 1.4471152942992796e-23
4.431281154284818e-05 1.468602994936856e-23
4.447639984709417e-05 1.4904097589171407e-23
4.464059206547583e-05 1.5125403238836183e-23
4.480539042744532e-05 1.534999497860797e-23
4.497079717068521e-05 1.5577921602485857e-23
4.513681454113856e-05 1.5809232628931628e-23
4.5303444793040015e-05 1.604397831173328e-23
4.54706901889461e-05 1.6282209651066984e-23
4.563855299976567e-05 1.6523978404040187e-23
4.5807035504791405e-05 1.6769337096554455e-23
4.5976139991730015e-05 1.7018339034437447e-23
4.614586875673394e-05 1.727103831484957e-23
4.631622410443226e-05 1.7527489838361952e-23
4.648720834796171e-05 1.7787749320974277e-23
4.6658823808998746e-05 1.8051873305411385e-23
4.6831072817790297e-05 1.8319919174525725e-23
4.700395771318608e-05 1.8591945162873658e-23
4.7177480842670096e-05 1.8868010370037416e-23
4.735164456239218e-05 1.9148174772774062e-23
4.7526451237200666e-05 1.9432499238814732e-23
4.770190324067377e-05 1.9721045539321466e-23
4.787800295515247e-05 2.0013876362839423e-23
4.805475277177253e-05 2.0311055328978296e-23
4.823215509049675e-05 2.061264700156098e-23
4.841021232014814e-05 2.091871690353614e-23
4.8588926878441955e-05 2.1229331530258832e-23
4.876830119201911e-05 2.1544558365178152e-23
4.894833769647891e-05 2.1864465893182212e-23
