# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
3.4756900533236943e-06 4.101249184504639e-43 6.202419972057193e-43 8.958940173107172e-42 8.620802053822327e-39 2.05765916844127e-35 1.6750364005602272e-31 2.373829453650145e-28 5.920639382618721e-28
3.5567312527036693e-06 4.11520539499381e-43 6.23438140556464e-43 9.295270298705063e-42 9.410334093400683e-39 2.24005984642321e-35 1.8366540358708748e-31 2.603089864397353e-28 6.492450134445037e-28
3.6396620555569646e-06 4.129256908623728e-43 6.26667334067079e-43 9.649779058495358e-42 1.02715460628038e-38 2.439308946213595e-35 2.013873220732464e-31 2.8544919720137507e-28 7.119485944398888e-28
3.7245265209709786e-06 4.143404706928539e-43 6.299300905000899e-43 1.0023667424670277e-41 1.1210718491931032e-38 2.656998022283952e-35 2.208200394187547e-31 3.130174200649804e-28 7.807080408560759e-28
3.811369735340273e-06 4.1576497807444054e-43 6.3322693317740354e-43 1.0418227683941791e-41 1.223463799721141e-38 2.8948706374900787e-35 2.4212874696885913e-31 3.4324815016855194e-28 8.561082237868115e-28
3.900237836319859e-06 4.171993136825221e-43 6.365583962477288e-43 1.0834851149927817e-41 1.3350630790620374e-38 3.1548369641445767e-35 2.654945884156006e-31 3.7639852999951223e-28 9.387905007598331e-28
3.991178037336996e-06 4.186435797219379e-43 6.3992502495569825e-43 1.1275036580361091e-41 1.4566597348164956e-38 3.438989791471578e-35 2.911162003827203e-31 4.1275053665782e-28 1.0294581711548763e-27
4.0842386526745176e-06 4.200978794978621e-43 6.433273759413114e-43 1.174039936727137e-41 1.5891048135869865e-38 3.7496220751126453e-35 3.1921140179478566e-31 4.52613380362559e-28 1.1288824585000988e-27
4.179469123139017e-06 4.215623179410778e-43 6.467660175198934e-43 1.2232681575102607e-41 1.7333140274911092e-38 4.0892461774343547e-35 3.5001904640104554e-31 4.963261346054628e-28 1.2379090705367804e-27
4.2769200423275275e-06 4.230370014333402e-43 6.50241529997589e-43 1.2753762909229998e-41 1.8902715013721748e-38 4.460614961793475e-35 3.8380105421547695e-31 5.442606203297475e-28 1.3574653928678681e-27
4.376643183506652e-06 4.24522037856765e-43 6.537545059712544e-43 1.3305672705614696e-41 2.061033586442756e-38 4.86674491939028e-35 4.208446391347321e-31 5.968245686427486e-28 1.4885683773189219e-27
4.478691527118417e-06 4.260175366055309e-43 6.573055506585191e-43 1.3890603041404704e-41 2.2467327256674018e-38 5.310941525155447e-35 4.614647517097727e-31 6.544650890044523e-28 1.632333192209747e-27
4.583119288927478e-06 4.275236085887225e-43 6.608952822269563e-43 1.4510923076307812e-41 2.4485813563485857e-38 5.796827037372363e-35 5.060067578213053e-31 7.176724723533646e-28 1.7899827080187964e-27
