# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.027222934293792744 1.247820399744397e-36
0.027857679973633073 1.2194655941245145e-36
0.02850722575083718 1.1917517040919859e-36
0.02917191671303455 1.164664470951807e-36
0.029852105994117403 1.138189937846122e-36
0.030548154961852016 1.112314444418229e-36
0.031260433409864494 1.087024621495128e-36
0.031989319754103004 1.0623073857950368e-36
0.0327352012338808 1.0381499346657527e-36
0.03349847411760691 1.014539740859151e-36
0.034279543913313774 9.914645473465846e-37
0.03507882558409363 9.689123621794817e-37
0.03589674376855814 9.468714533989937e-37
0.03673373300643846 9.253303439981183e-37
0.037590237969445384 9.042778069393475e-37
0.038466713697512506 8.83702860230546e-37
0.03936362584054766 8.635947620614263e-37
0.04028145090582124 8.439430060026887e-37
0.04122067651112274 8.247373162696223e-37
0.04218180164382002 8.059676430517062e-37
0.043165336925959 7.87624157909501e-37
0.044171804885544536 7.696972492399263e-37
0.04520174023414663 7.521775178108027e-37
0.046255690150979495 7.3505577236535125e-37
0.047334214573604344 7.183230252971977e-37
0.048437886495410414 7.019704883962468e-37
0.04956729227003216 6.859895686656648e-37
0.05072303192286451 6.703718642100814e-37
0.051905719469841495 6.551091601950016e-37
0.05311598324364777 6.401934248772953e-37
0.05435446622753626 6.256168057065699e-37
0.05562182639692926 6.113716254970982e-37
0.056918737068984544 5.974503786699368e-37
0.058245887260312136 5.83845727564751e-37
0.05960398205303182 5.7055049882085256e-37
0.06099374296936585 5.5755767982683495e-37
0.06241590835496589 5.448604152381926e-37
0.06387123377117784 5.324520035622218e-37
0.06536049239645289 5.203258938094938e-37
0.06688447543711816 5.0847568221112026e-37
0.06844399254772507 4.9689510900102554e-37
0.0700398722611988 4.855780552623887e-37
0.0716729624290174 4.745185398374142e-37
0.07334413067165428 4.6371071629955875e-37
0.07505426483952363 4.5314886998730935e-37
0.07680427348467332 4.428274150986292e-37
0.07859508634347626 4.327408918451309e-37
0.08042765483057629 4.228839636650625e-37
0.08230295254435131 4.132514144941653e-37
0.08422197578416211 4.03838146093459e-37
0.08618574407966152 3.946391754330138e-37
0.08819530073244539 3.856496321307553e-37
0.09025171337033296 3.7686475594536004e-37
0.09235607451457113 3.6827989432228975e-37
0.09450950216026408 3.598904999920253e-37
0.09671314037033632 3.5169212861955048e-37
0.09896815988334524 3.4368043650416347e-37
0.10127575873546546 3.358511783286704e-37
0.10363716289697593 3.28200204957051e-37
0.10605362692358762 3.2072346127967107e-37
0.10852643462295801 3.134169841051372e-37
0.11105689973674641 3.0627690009790013e-37
0.11364636663857243 2.9929942376070643e-37
0.11629621104824843 2.9248085546103185e-37
0.1190078407626656 2.858175795006172e-37
0.12178269640372161 2.793060622272567e-37
0.12462225218368743 2.72942850187987e-37
0.1275280166884199 2.667245683228443e-37
0.13050153367883624 2.606479181983658e-37
0.1335443829110759 2.547096762800256e-37
0.13665818097578622 2.489066922428017e-37
0.13984458215697693 2.4323588731909334e-37
0.14310527931090045 2.376942526832086e-37
0.14644200476542463 2.322788478716662e-37
0.14985653124037576 2.2698679923855615e-37
0.15335067278934078 2.218152984452273e-37
0.1569262857634292 2.1676160098357683e-37
0.1605852697975066 2.1182302473222785e-37
0.16432956881942368 2.0699694854489962e-37
0.16816117208277714 2.0228081087028234e-37
0.172082115223751 1.976721084027423e-37
0.1760944813425998 1.9316839476319855e-37
0.1802004021103484 1.887672792095179e-37
0.18440205890129596 1.8446642537579626e-37
0.18870168395192646 1.802635500398968e-37
0.1931015615468407 1.7615642191863628e-37
0.1976040292323402 1.7214286049001669e-37
0.20221147905830805 1.6822073484191257e-37
0.20692635884904578 1.6438796254663838e-37
0.21175117350374192 1.606425085608286e-37
0.2166884863272632 1.5698238415007633e-37
0.22174092039197504 1.534056458377861e-37
0.22691115993131514 1.4991039437770954e-37
0.23220195176586036 1.4649477374964236e-37
0.2376161067626448 1.4315697017776876e-37
0.24315650132850383 1.398952111711577e-37
0.24882607893823822 1.3670776458591645e-37
0.25462785169840935 1.3359293770852436e-37
0.2605649019475973 1.3054907635987423e-37
0.26664038389397104 1.2757456401956568e-37
0.27285752529104135 1.2466782096999456e-37
0.2792196291524867 1.2182730345980305e-37
0.2857300755069626 1.190515028862539e-37
0.2923923231938275 1.163389449961114e-37
0.2992099117007387 1.1368818910461193e-37
0.3061864630440946 1.1109782733212165e-37
0.31332568369332287 1.0856648385808599e-37
0.32063136654003577 1.0609281419188164e-37
0.3281073929131 1.0367550446019472e-37
0.3357577346406907 1.0131327071055318e-37
0.343586456160426 9.900485823065078e-38
0.3515977166787018 9.674904088310894e-38
0.359795772380376 9.454462045532806e-38
0.368184978689974 9.239042602409073e-38
0.3767697925856183 9.028531333458353e-38
0.38555477496691104 8.822816419351379e-38
0.394544593078027 8.621788587600218e-38
0.4037440229873054 8.425341054594348e-38
0.4131579521246571 8.233369468952849e-38
0.42279138187813525 8.045771856163329e-38
0.43264943025104924 7.862448564478268e-38
0.4427373345810337 7.683302212040593e-38
0.4530604543225162 7.508237635210671e-38
0.4636242738940635 7.337161838067398e-38
0.47443440559211736 7.169983943057215e-38
0.48549659257266914 7.006615142764583e-38
0.4968167119024568 6.846968652779102e-38
0.5084007776813051 6.690959665633962e-38
0.5202549442372687 6.538505305791816e-38
0.5323855093962742 6.389524585654221e-38
0.5447989178279997 6.243938362571406e-38
0.557501764469769 6.101669296829897e-38
0.5705007980302781 5.962641810595582e-38
