# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
5.2567911220184194e-05 7.675529979704753e-43 1.1372422746158042e-42 1.0777144218879745e-41 5.87962160402955e-40 7.699229230518774e-38 9.035471649413345e-35 1.1343059955105898e-31 2.8252354786252097e-31
5.354620899273613e-05 7.5549653269121e-43 1.1207865080516044e-42 1.0813076178675167e-41 5.989246439366765e-40 7.897358892324584e-38 9.510679070776044e-35 1.1987470407766415e-31 2.9858897022552365e-31
5.454271305329836e-05 7.436345124351342e-43 1.1045853594872241e-42 1.0851375001900725e-41 6.101018363085195e-40 8.101777979121914e-38 1.0012077963565184e-34 1.2668518582565932e-31 3.155680662077933e-31
5.555776222398878e-05 7.319637499957307e-43 1.0886347926574029e-42 1.0892077751396725e-41 6.214980598140377e-40 8.312729244852495e-38 1.054114245383383e-34 1.3388288030227482e-31 3.3351280071356338e-31
5.6591701632462424e-05 7.204811110488728e-43 1.0729308367397181e-42 1.0935222737608572e-41 6.331177379583864e-40 8.530466240694622e-38 1.1099430270235187e-34 1.414898080068407e-31 3.524780941796841e-31
5.764488282925873e-05 7.091835132671632e-43 1.057469585280802e-42 1.0980849536566024e-41 6.4496539812657915e-40 8.755253844027978e-38 1.1688587493851685e-34 1.4952924182747972e-31 3.7252199067400575e-31
5.8717663907332614e-05 6.980679254492175e-43 1.042247195140414e-42 1.1028999007528963e-41 6.570456743514633e-40 8.987368815210202e-38 1.2310353578003125e-34 1.5802577827103614e-31 3.937058355545163e-31
5.981040962380944e-05 6.871313666636458e-43 1.0272598854530798e-42 1.1079713310239248e-41 6.693633101826418e-40 9.227100383706855e-38 1.296656665338929e-34 1.6700541274425418e-31 4.1609446323299274e-31
6.0923491524007116e-05 6.763709054074678e-43 1.0125039366069795e-42 1.1133035921715744e-41 6.819231616597543e-40 9.474750865205363e-38 1.3659169134797916e-34 1.7649561911663963e-31 4.397563956179109e-31
6.2057288067765e-05 6.65783658778733e-43 9.979756892398243e-43 1.1189011652526875e-41 6.947302003936426e-40 9.730636311436657e-38 1.4390213646529137e-34 1.8652543380850872e-31 4.647640518439547e-31
6.321218475812448e-05 6.55366791663097e-43 9.836715432514168e-43 1.1247686662473175e-41 7.077895167591633e-40 9.995087194528127e-38 1.5161869284666554e-34 1.9712554466161437e-31 4.911939699301006e-31
6.438857427240426e-05 6.451175159341138e-43 9.6958795683263e-43 1.1309108475609869e-41 7.211063232035577e-40 1.0268449127816247e-37 1.5976428235353736e-34 2.0832838486435705e-31 5.191270410447112e-31
6.558685659571436e-05 6.350330896670217e-43 9.557214455105206e-43 1.1373325994537794e-41 7.346859576744944e-40 1.0551083625158087e-37 1.6836312769325857e-34 2.2016823221905918e-31 5.486487570946618e-31
6.680743915695615e-05 6.25110816365779e-43 9.420685812093086e-43 1.1440389513889463e-41 7.485338871721384e-40 1.0843368900899718e-37 1.7744082634098824e-34 2.326813140551554e-31 5.798494723963596e-31
6.805073696735207e-05 6.153480442031365e-43 9.286259913269614e-43 1.1510350732935743e-41 7.626557114297634e-40 1.114570071278237e-37 1.8702442866432965e-34 2.459059181093912e-31 6.12824680229518e-31
6.9317172761554e-05 6.0574216527352566e-43 9.153903578271272e-43 1.1583262767237876e-41 7.770571667277032e-40 1.1458493250200885e-37 1.971425204897769e-34 2.598825097124274e-31 6.476753051202002e-31
7.06071771413778e-05 5.962906148585344e-43 9.023584163461418e-43 1.165918015926905e-41 7.917441298456471e-40 1.1782180070367137e-37 2.0782531036361448e-34 2.746538556405264e-31 6.845080117477394e-31
7.192118872221193e-05 5.8699087070477215e-43 8.895269553148861e-43 1.173815888793e-41 8.067226221585204e-40 1.2117215085079465e-37 2.191047217742824e-34 2.902651550113969e-31 7.234355314210064e-31
