# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
1.9806001007088037 3.640906991191369e-23
2.0267809180978715 3.7257972606463374e-23
2.0740385141329463 3.812670038785052e-23
2.1223979956076717 3.9015720904546496e-23
2.171885054720213 3.9925410618685423e-23
2.222525982722885 4.0856360007631464e-23
2.274347683890048 4.180896132539818e-23
2.327377689811681 4.2783785703351416e-23
2.3816441740202396 4.3781373728980334e-23
2.437175966958554 4.480222730287152e-23
2.4940025712967335 4.584688779740693e-23
2.552154177606206 4.69158289692375e-23
2.611661680399223 4.8009817274411453e-23
2.6725566945423505 4.912918262368281e-23
2.7348715720526675 5.0274717658620255e-23
2.7986394192855935 5.1446929192570285e-23
2.863894114523477 5.2646596463387e-23
2.9306703259742912 5.387409545957528e-23
2.999003530189995 5.513022165429142e-23
3.068930030914351 5.641565811045898e-23
3.1404869783702067 5.773112281999385e-23
3.21371238899649 5.907718766864148e-23
3.2886451656454048 6.045469653168984e-23
3.3653251182505572 6.186430105772374e-23
3.443792984976987 6.330672558709695e-23
3.5240904538643507 6.478279875755979e-23
3.6062601849747473 6.629331526372195e-23
3.6903458330569543 6.783905753165986e-23
3.77639207073912 6.942082123402713e-23
3.8644446122622242 7.103953698277804e-23
3.9545502377669295 7.26958929509461e-23
4.046756818146711 7.439085904007458e-23
4.141113340480481 7.6125363106844e-23
4.237669934058216 7.790035947537824e-23
4.336477897013409 7.971676322646112e-23
4.437589723576497 8.157557251567446e-23
4.541059131963759 8.347760817046806e-23
4.646941092916466 8.54240442937145e-23
4.755291858905486 8.741582702622575e-23
4.866168994016832 8.945402780716883e-23
4.979631404534034 9.153980856126782e-23
5.0957393702336 9.367419356767679e-23
5.214554576410165 9.585837288475889e-23
5.336140146648369 9.809346018031376e-23
5.4605606763588606 1.003806523326361e-22
