# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
6.2057288067765e-05 1.4826918774520905e-50 3.50415982291502e-49 3.392803724620098e-45 3.881936670384035e-43 2.272006977885434e-40 1.628454991313546e-36 2.302961267556336e-33 5.7437631484902784e-33
6.321218475812448e-05 1.4763225087448197e-50 3.5642556435868614e-49 3.456333187978302e-45 3.968752209940417e-43 2.3803721748347746e-40 1.720825220983716e-36 2.433940119111806e-33 6.070443283626854e-33
6.438857427240426e-05 1.4701792890212178e-50 3.6256028583757255e-49 3.5210646802694606e-45 4.0578671039801e-43 2.4944139611625985e-40 1.8184444139827597e-36 2.5723684398924288e-33 6.415703632013367e-33
6.558685659571436e-05 1.4642619874556971e-50 3.688220993398138e-49 3.587021558768756e-45 4.149356204445036e-43 2.614444830292042e-40 1.9216110236655745e-36 2.7186699242034367e-33 6.780600960640103e-33
6.680743915695615e-05 1.458570453898846e-50 3.752129972361432e-49 3.654227664142997e-45 4.243297278056531e-43 2.7407948875047264e-40 2.030640476591271e-36 2.8732923643474388e-33 7.166252141133647e-33
6.805073696735207e-05 1.4531046197998562e-50 3.817350132170269e-49 3.722707331808413e-45 4.339771134893837e-43 2.873812850390069e-40 2.1458661378605456e-36 3.036709021220853e-33 7.573837568266043e-33
6.9317172761554e-05 1.4478644991750135e-50 3.883902238334893e-49 3.792485403612216e-45 4.4388617631617e-43 3.013867106127908e-40 2.2676403313570685e-36 3.209420072864394e-33 8.004604772895186e-33
7.06071771413778e-05 1.4428501896227869e-50 3.9518075001311865e-49 3.8635872398490943e-45 4.540656470466279e-43 3.161346828829872e-40 2.3963354180155034e-36 3.391954145401288e-33 8.459872240394719e-33
7.192118872221193e-05 1.438061873386091e-50 4.021087585468705e-49 3.9360387316243527e-45 4.645246031936226e-43 3.3166631603484623e-40 2.532344935416443e-36 3.584869931048968e-33 8.941033446260565e-33
7.32596542821523e-05 1.4334998184622398e-50 4.091764635429746e-49 4.009866313575937e-45 4.752724845544543e-43 3.4802504581570372e-40 2.6760848021964422e-36 3.7887578981569344e-33 9.449561121247007e-33
7.462302891391108e-05 1.4291643797610968e-50 4.163861278449095e-49 4.085096976967875e-45 4.86319109500584e-43 3.6525676141083536e-40 2.8279945909593154e-36 4.0042420985045e-33 9.987011759086032e-33
7.601177617955322e-05 1.4250560003119168e-50 4.237400644111719e-49 4.161758283168427e-45 4.976746920644798e-43 3.834099448096542e-40 2.988538873584962e-36 4.231982077390398e-33 1.0555030380587807e-32
7.742636826811278e-05 1.421175212519272e-50 4.312406376552714e-49 4.239878377526529e-45 5.093498598653077e-43 4.025358180876167e-40 3.1582086430532925e-36 4.472674892360625e-33 1.1155355568704039e-32
7.886728615614156e-05 1.4175226394685244e-50 4.3889026474512715e-49 4.3194860036608295e-45 5.21355672917521e-43 4.226884990534106e-40 3.337522816135079e-36 4.727057246753214e-33 1.178982478996507e-32
8.033501977124735e-05 1.414098996281142e-50 4.466914168617613e-49 4.40061051817619e-45 5.3370364336885215e-43 4.439251657366276e-40 3.527029821549314e-36 4.995907744590733e-33 1.246038001857962e-32
8.183006815867389e-05 1.4109050915201967e-50 4.546466204178564e-49 4.483281905822922e-45 5.46405756216755e-43 4.663062302181003e-40 3.727309278447736e-36 5.280049273721659e-33 1.3169073680409883e-32
8.335293965098187e-05 1.4079418286462959e-50 4.6275845823741955e-49 4.567530795114955e-45 5.5947449105513135e-43 4.898955223337542e-40 3.9389737703642144e-36 5.5803515245053895e-33 1.3918074935016424e-32
8.490415204088756e-05 1.4052102075241046e-50 4.710295706983839e-49 4.653388474423565e-45 5.72922844906019e-43 5.147604838129907e-40 4.162670720058536e-36 5.897733651749905e-33 1.4709676315000362e-32
8.648423275731727e-05 1.4027113259795994e-50 4.7946265684052855e-49 4.7408869085639685e-45 5.867643561939988e-43 5.409723734445584e-40 4.399084370992921e-36 6.233167088049501e-33 1.5546300742964277e-32
8.809371904473991e-05 1.400446381408085e-50 4.880604754416087e-49 4.830058755893121e-45 6.010131299243278e-43 5.68606483896691e-40 4.648937881506539e-36 6.587678517134215e-33 1.6430508947570385e-32
8.97331581458352e-05 1.3984166724329153e-50 4.968258460649623e-49 4.920937385937179e-45 6.156838641291695e-43 5.977423708538578e-40 4.912995538097163e-36 6.962353016331013e-33 1.7365007301393344e-32
