# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
1.1764421348171486e-06 5.598125973731438e-40 5.601549714936438e-40 7.291228098035909e-40 9.856023420585142e-40 1.5197760027553215e-39 3.176697443749972e-39 4.0079898137230535e-39 8.970631930232076e-40
1.2038727400046132e-06 5.459653576800684e-40 5.463142434704477e-40 7.12509906139462e-40 9.631451517657063e-40 1.4851475864419105e-39 3.104316040445669e-39 3.916669241200728e-39 8.766246230657368e-40
1.2319429330465773e-06 5.324627652532524e-40 5.328182858777859e-40 6.9627549790274426e-40 9.411996568510904e-40 1.451308192334151e-39 3.033583883559702e-39 3.8274294981042604e-39 8.566517820996606e-40
1.2606676269433496e-06 5.192961815956634e-40 5.196584623538182e-40 6.804109643129916e-40 9.19754198198038e-40 1.4182398423916173e-39 2.9644633949003513e-39 3.740223174089371e-39 8.371340590643066e-40
1.2900620824153782e-06 5.064571869003163e-40 5.068263552490681e-40 6.649078807981698e-40 8.987973823898261e-40 1.3859249683095717e-39 2.8969178524300916e-39 3.655003938285604e-39 8.18061084687749e-40
1.3201419160108953e-06 4.939375737556533e-40 4.943137593299258e-40 6.497580142078561e-40 8.783180753197497e-40 1.3543464018926855e-39 2.8309113708341082e-39 3.5717265155272705e-39 7.994227259686e-40
1.3509231084026028e-06 4.8172934239456e-40 4.821126770275397e-40 6.349533192924659e-40 8.583053974829403e-40 1.3234873662639056e-39 2.7664088825616924e-39 3.4903466631293144e-39 7.81209080791741e-40
1.38242201287781e-06 4.6982469451025705e-40 4.702153122511901e-40 6.204859331600925e-40 8.387487160081664e-40 1.2933314667779116e-39 2.7033761189403316e-39 3.410821145078541e-39 7.63410472712974e-40
1.4146553640265304e-06 4.582160291593342e-40 4.58614066291694e-40 6.063481723130422e-40 8.196376410611897e-40 1.2638626823706168e-39 2.6417795923833273e-39 3.333107713061717e-39 7.460174457745295e-40
1.447640286632156e-06 4.4689593677504335e-40 4.473015318317038e-40 5.92532528032315e-40 8.009620194479246e-40 1.2350653569812912e-39 2.5815865780364767e-39 3.257165078494751e-39 7.2902075947270036e-40
