# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.14985653124037576 4.373986892185847e-33
0.15335067278934078 4.374004237994452e-33
0.1569262857634292 4.374020802467243e-33
0.1605852697975066 4.374036620794146e-33
0.16432956881942368 4.374051726580645e-33
0.16816117208277714 4.3740661519190886e-33
0.172082115223751 4.374079927456762e-33
0.1760944813425998 4.374093082460962e-33
0.1802004021103484 4.374105644881061e-33
0.18440205890129596 4.3741176414078664e-33
0.18870168395192646 4.374129097530242e-33
0.1931015615468407 4.3741400375892226e-33
0.1976040292323402 4.374150484829676e-33
0.20221147905830805 4.3741604614496655e-33
0.20692635884904578 4.374169988647553e-33
0.21175117350374192 4.374179086667021e-33
0.2166884863272632 4.3741877748400445e-33
0.22174092039197504 4.374196071627936e-33
0.22691115993131514 4.374203994660562e-33
0.23220195176586036 4.3742115607737616e-33
0.2376161067626448 4.374218786045105e-33
0.24315650132850383 4.3742256858280214e-33
0.24882607893823822 4.374232274784445e-33
0.25462785169840935 4.374238566915913e-33
0.2605649019475973 4.374244575593317e-33
0.26664038389397104 4.374250313585306e-33
0.27285752529104135 4.3742557930854004e-33
0.2792196291524867 4.3742610257379e-33
0.2857300755069626 4.374266022662603e-33
0.2923923231938275 4.3742707944784464e-33
0.2992099117007387 4.374275351326045e-33
0.3061864630440946 4.3742797028892436e-33
0.31332568369332287 4.374283858415679e-33
0.32063136654003577 4.374287826736446e-33
0.3281073929131 4.374291616284819e-33
0.3357577346406907 4.3742952351142204e-33
0.343586456160426 4.374298690915282e-33
0.3515977166787018 4.374301991032222e-33
0.359795772380376 4.374305142478416e-33
0.368184978689974 4.3743081519513205e-33
0.3767697925856183 4.374311025846689e-33
0.38555477496691104 4.37431377027218e-33
0.394544593078027 4.374316391060311e-33
0.4037440229873054 4.3743188937808635e-33
0.4131579521246571 4.374321283752705e-33
0.42279138187813525 4.374323566055121e-33
0.43264943025104924 4.374325745538576e-33
0.4427373345810337 4.374327826835028e-33
0.4530604543225162 4.374329814367787e-33
0.4636242738940635 4.374331712361148e-33
0.47443440559211736 4.3743335248483435e-33
0.48549659257266914 4.374335255681669e-33
0.4968167119024568 4.37433690853964e-33
