# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma
1.0387631065436362 1.5472504905630409e-28
1.0629835078839296 1.6577609609643982e-28
1.0877686461092637 1.7761515323130779e-28
1.1131316889514546 1.9029825146238725e-28
1.1390861111687691 2.038853885761867e-28
1.16564570170473 2.1844079966622375e-28
1.1928245710138414 2.34033265146873e-28
1.2206371585581264 2.5073642465563435e-28
1.2490982404784545 2.686291122895729e-28
1.2782229374447416 2.8779572482810235e-28
1.3080267226891875 3.0832660888531653e-28
1.3385254302268237 3.3031847535261213e-28
1.369735263267732 3.538748422812358e-28
1.4016728028254128 3.7910650863934338e-28
1.4343550165258654 4.061320593979358e-28
1.4677992676220706 4.350784058258058e-28
1.5020233242186567 4.66081361309009e-28
1.5370453687116559 4.992862572061634e-28
1.5728840074483612 5.3484859910705155e-28
1.6095582806124205 5.729347673871161e-28
1.6470876723394143 6.137227659161856e-28
1.6854921210682972 6.574030181495013e-28
1.7247920301341966 7.041792179268408e-28
1.7650082786082029 7.542692367948154e-28
1.8061622323899016 8.079060899600554e-28
1.848275755558551 8.653389652164478e-28
1.8913712219889245 9.268343226215166e-28
1.935471527238 9.926770611101958e-28
1.9806001007088037 1.0631717621648647e-27
2.0267809180978715 1.1386440159250056e-27
2.0740385141329463 1.2194418296752837e-27
2.1223979956076717 1.3059371264656048e-27
2.171885054720213 1.3985273393071756e-27
2.222525982722885 1.497637104553338e-27
2.274347683890048 1.6037200640280204e-27
2.327377689811681 1.7172607745263127e-27
2.3816441740202396 1.8387767348982092e-27
2.437175966958554 1.9688205476757953e-27
2.4940025712967335 2.107982207426474e-27
2.552154177606206 2.2568914235710527e-27
2.611661680399223 2.416220527334489e-27
2.6725566945423505 2.5866865048154108e-27
2.7348715720526675 2.7690547714861436e-27
2.7986394192855935 2.964141403755041e-27
2.863894114523477 3.1728168315014495e-27
2.9306703259742912 3.3960090560315454e-27
2.999003530189995 3.6347072631914174e-27
3.068930030914351 3.88996560263999e-27
3.1404869783702067 4.16290715526032e-27
3.21371238899649 4.4547281378759785e-27
3.2886451656454048 4.766702290464216e-27
3.3653251182505572 5.100185528366796e-27
3.443792984976987 5.456620784158716e-27
3.5240904538643507 5.837543110034729e-27
3.6062601849747473 6.244585026166107e-27
3.6903458330569543 6.679482101071977e-27
3.77639207073912 7.144078688713675e-27
3.8644446122622242 7.640334671325246e-27
3.9545502377669295 8.170329956582663e-27
4.046756818146711 8.736273859461531e-27
4.141113340480481 9.340509903482358e-27
4.237669934058216 9.985522764228629e-27
4.336477897013409 1.0673947574468863e-26
4.437589723576497 1.1408575951345727e-26
4.541059131963759 1.2192363357693958e-26
4.646941092916466 1.3028439363735914e-26
4.755291858905486 1.3920112967239754e-26
4.866168994016832 1.48708843190899e-26
4.979631404534034 1.5884450535979836e-26
5.0957393702336 1.6964715897696015e-26
5.214554576410165 1.8115800402350812e-26
5.336140146648369 1.934204878021338e-26
5.4605606763588606 2.0648039512030064e-26
5.587882267096237 2.2038593753852378e-26
5.718172561677172 2.351878453814049e-26
5.851500780117376 2.50939455470439e-26
5.987937756406471 2.676967977052422e-26
6.127555976140354 2.8551868240839684e-26
6.270429615030991 3.0446678207109314e-26
6.416634578314149 3.246057110860572e-26
6.566248541075969 3.460030985961376e-26
6.719350989519823 3.687296666796058e-26
6.87602326319537 3.9285927891036955e-26
7.036348598212252 4.1846901324503845e-26
7.200412171461376 4.456392031919042e-26
7.368301145867304 4.744534799453564e-26
7.540104716695753 5.049988054194347e-26
7.715914158940838 5.373654878831277e-26
7.8958228758172275 5.716471946373657e-26
8.07992644838296 6.079409439141381e-26
8.2683226863193 6.463470936723693e-26
8.461111679894604 6.869692932373027e-26
8.658395853139817 7.299144551165216e-26
8.860280018263818 7.752926697871388e-26
9.066871431337571 8.232171355487623e-26
9.278279849276613 8.738040562194814e-26
9.494617588152204 9.271725177339197e-26
9.715999582862075 9.834443530188677e-26
9.942543448192506 1.0427439889564849e-25
10.17436954130415 1.1051982630349257e-25
10.411601025674827 1.1709362368152802e-25
10.654363936533231 1.240088980048713e-25
10.902787247818345 1.3127893421114083e-25
11.157002940700098 1.3891717040076851e-25
11.417146073697703 1.4693717211263714e-25
11.683354854432924 1.5535260415910586e-25
11.955770713056356 1.6417720238592425e-25
12.234538377385784 1.734247436893103e-25
12.519805949796487 1.8310901566079425e-25
12.811724985904382 1.932437849424384e-25
13.110450575083778 2.0384276741431033e-25
13.416141422862523 2.1491959454790435e-25
13.72895993523834 2.26487784829255e-25
14.04907230496112 2.3856071168953326e-25
14.37664859982702 2.511515759773085e-25
14.711862853031292 2.642733742591409e-25
15.054893155627816 2.779388796475106e-25
15.405921751144481 2.9216060924813682e-25
15.765135132404664 3.0695082945641313e-25
16.132724140606275 3.2232142445049203e-25
16.50888406671095 3.382841004263614e-25
16.89381475519735 3.548501503376528e-25
17.287720710233557 3.72030556689105e-25
17.690811204325115 3.898359594387235e-25
18.103300389496336 4.0827677744645033e-25
18.52540741106398 4.2736255358261455e-25
18.957356524063755 4.471033961191904e-25
19.399377212391464 4.67508338057369e-25
19.85170431072216 4.885863853826599e-25
20.314578129271972 5.10346197879784e-25
20.788244581469023 5.327961470532804e-25
21.272955314601134 5.559443563210048e-25
21.76896784350983 5.797987046573095e-25
22.27654568740161 6.043668539612658e-25
22.79595850984919 6.296563053879359e-25
23.327482262057103 6.556744141130168e-25
23.871399329467756 6.824284321882595e-25
24.427998681785848 7.099255359627687e-25
24.997576026500827 7.381728882785326e-25
25.580433965988984 7.6717765596520075e-25
26.176882158278623 7.969470634810459e-25
26.787237481563718 8.27488429070817e-25
27.411824202553472 8.588092282424137e-25
28.050974148747212 8.909170868007634e-25
28.705026884726152 9.238198850421964e-25
29.374329892555654 9.575257562124107e-25
30.05923875639388 9.920431435113886e-25
30.760117351404876 1.0273808337375043e-24
31.477338037076432 1.063548005105282e-24
32.21128185504559 1.1005542549689377e-24
32.962338731536356 1.138409640872589e-24
33.730907684518286 1.1771247112257964e-24
34.51739703569462 1.2167105448822048e-24
35.322224627433556 1.2571787698798936e-24
36.14581804475762 1.2985416069765246e-24
36.98861484250899 1.3408118886754936e-24
37.851062777811606 1.3840030718220814e-24
38.733620047953465 1.4281293236210684e-24
39.63675553381552 1.4732054464389708e-24
40.5609490489765 1.519246957198302e-24
41.506691594626034 1.5662701168827328e-24
42.47448562042145 1.6142919247805201e-24
43.46484529142686 1.6633301318174666e-24
44.4782967612764 1.7134033012016218e-24
45.515378451706574 1.7645307146388664e-24
46.576641338606535 1.8167325341374548e-24
47.66264924473788 1.8700297018752787e-24
48.773979139279795 1.924443993804853e-24
49.911221444358546 1.9799980282145583e-24
51.07498034872413 2.0367152734233213e-24
52.265874128740876 2.0946200601752033e-24
53.48453547686238 2.1537375882151537e-24
54.731611837765406 2.214093939092989e-24
56.00776575232122 2.275716085478469e-24
57.31367520958723 2.3386318972838217e-24
58.650034007005786 2.402870159157315e-24
60.017552119001664 2.4684605558839008e-24
61.416956074173925 2.535433728497011e-24
62.84898934128261 2.6038212331746347e-24
64.31441272423535 2.6736555798201698e-24
65.81400476628369 2.74497025910615e-24
67.34856216364385 2.8177996857080463e-24
68.91890018876182 2.8921791931255845e-24
70.52585312344742 2.9681455259821894e-24
72.17027470210763 3.0457357656196778e-24
73.8530385653146 3.1249884689984322e-24
75.57503872394936 3.2059431116619104e-24
77.33719003416762 3.2886402166314864e-24
79.14042868344033 3.373121365380741e-24
80.98571268792693 3.4594292230065415e-24
82.87402240144569 3.547607547316493e-24
84.80636103631147 3.6377012079299315e-24
86.78375519631766 3.729756205002685e-24
88.80725542214539 3.8238196799059355e-24
90.8779367494899 3.919939975240893e-24
92.99689928020044 4.018166572711021e-24
95.16526876673713 4.118550200654489e-24
97.38419721025556 4.221142828559683e-24
99.6548634726365 4.3259976160788285e-24
101.97847390278609 4.433169089532086e-24
104.35626297753925 4.542713028233739e-24
106.78949395750668 4.65468655239733e-24
109.27945955821409 4.769148150698335e-24
111.82748263689002 4.886157651170931e-24
114.43491689526716 5.005776365815251e-24
117.10314759877073 5.128066990681776e-24
119.8335923124757 5.253093715027593e-24
122.62770165422418 5.380922230736998e-24
125.4869600653028 5.5116197604405164e-24
128.41288659908975 5.645255100729527e-24
131.40703572809028 5.7818986350365035e-24
134.4709981697896 5.9216224061009906e-24
137.6064017317617 6.064500126887493e-24
140.8149121764835 6.2106071758600715e-24
144.09823410631301 6.360020751379882e-24
147.45811186910282 6.512819792521996e-24
150.89633048492877 6.669085112348618e-24
154.41471659442715 6.828899249834608e-24
158.01513942924367 6.99234686129653e-24
161.6995118051102 7.159514446084177e-24
165.46979113807643 7.33049049307026e-24
169.32798048443664 7.505365539606822e-24
173.27612960490418 7.68423230778032e-24
177.3163360535986 7.867185514948188e-24
181.45074629242436 8.05432215737137e-24
185.68155683143308 8.245741452808322e-24
190.01101539577502 8.441544911753666e-24
194.44142211985996 8.641836377061032e-24
198.9751307693619 8.846722132135639e-24
203.61454999171644 9.05631084822311e-24
208.36214459577587 9.270713752649199e-24
213.2204368613011 9.490044659897633e-24
218.19200787898666 9.714419961824156e-24
223.27949892173046 9.943958753055442e-24
228.48561284787684 1.017878298366862e-23
233.81311553717836 1.0419017257465098e-23
239.2648373602396 1.0664789173381053e-23
244.8436746822229 1.0916229255712815e-23
250.55259140161598 1.1173471050765968e-23
256.3946205248776 1.1436651195466102e-23
262.37286577779935 1.1705909475837551e-23
268.49050325443824 1.1981388978018198e-23
274.7507831044972 1.2263236035665493e-23
281.15703126004934 1.255160040228112e-23
287.7126512025234 1.2846635290197208e-23
294.4211257708895 1.3148497496553693e-23
301.2860190120053 1.3457347410587862e-23
308.3109780741064 1.3773349186921431e-23
315.4997351444457 1.4096670779128016e-23
322.8561094321127 1.442748403298425e-23
330.38400919708465 1.4765964783679302e-23
338.08743382658884 1.5112292972668925e-23
345.970475959878 1.5466652696686873e-23
354.0373236625486 1.5829232347833543e-23
362.2922626515567 1.620022468714197e-23
370.7396785721134 1.6579826980523962e-23
379.3840593276699 1.6968241061581887e-23
388.22999746422977 1.7365673475536697e-23
397.28219261025527 1.7772335548591538e-23
406.54545397346374 1.81884436203781e-23
416.02470289584096 1.8614218911700452e-23
425.7249754682287 1.904988792095682e-23
435.6514252058753 1.949568239193011e-23
445.8093257863709 1.9951839463787226e-23
456.2040738514225 2.0418601807222582e-23
466.841191873956 2.0896217748905752e-23
477.72633109207 2.1384941428591125e-23
488.86527451139875 2.188503288621434e-23
500.26393997748045 2.2396758254521052e-23
511.92838331976236 2.292038987125423e-23
523.8648015689132 2.3456206441829308e-23
536.079536249153 2.4004493038718792e-23
548.5790767473477 2.4565541934004922e-23
561.3700637606607 2.5139651443730558e-23
574.4592928245908 2.572712737998364e-23
587.8537179232724 2.632828258048145e-23
601.560455183956 2.694343720200391e-23
615.5867866576306 2.757291889770104e-23
629.940164187797 2.821706299072446e-23
644.6282133694491 2.887621265775428e-23
659.6587376003637 2.955071912595516e-23
675.039722226853 3.024094184183329e-23
690.7793387861822 3.094724869286071e-23
706.885949347905 3.1670016190055085e-23
723.368110956425 3.240962967358784e-23
740.2345801771418 3.3166483572241406e-23
757.4943177485981 3.394098153120374e-23
775.1564933430986 3.473353668673137e-23
793.2304904383309 3.5544571913722096e-23
811.7259113025749 3.637452002393595e-23
830.6525820961508 3.722382401345386e-23
850.0205580918159 3.8092937318914195e-23
869.8401290168822 3.8982324017667217e-23
890.1218245198946 3.989245919695693e-23
910.8764197647733 4.082382910435443e-23
932.1149411553916 4.1776931471445967e-23
953.848672193633 4.275227578911978e-23
976.0891594740359 4.375038358910347e-23
998.8482188182152 4.477178873469575e-23
1022.1379415523157 4.5817037695365953e-23
1045.9707009308356 4.6886690006327997e-23
1070.3591587102305 4.798131827876508e-23
1095.3162718757928 4.9101508835595924e-23
1120.8552995253765 5.0247861884900716e-23
1146.98980991363 5.1420991900552804e-23
1173.7336876604738 5.262152797464019e-23
1201.1011411276565 5.385011416957473e-23
1229.1067099673062 5.51074099124798e-23
1257.7652728464884 5.639409034548616e-23
1287.0920553518754 5.771084674810122e-23
1317.1026380787234 5.905838692614479e-23
1347.812964908458 6.043743563096841e-23
1379.239351479266 6.184873498599354e-23
1411.3984938541882 6.32930449261997e-23
1444.3074773913293 6.477114365544358e-23
1477.9837858208825 6.628382809837158e-23
1512.445310533807 6.783191439384112e-23
1547.71036008708 6.941623839613276e-23
1583.797669930582 7.103765613307176e-23
1620.7264123607779 7.269704442971082e-23
1658.5162067064848 7.439530130111913e-23
1697.1871297521373 7.613334667642371e-23
1736.7597264040865 7.791212281808631e-23
1777.255020605602 7.973259502166712e-23
1818.6945265063737 8.159575217977077e-23
1861.1002598924472 8.350260740967051e-23
1904.4947498826687 8.545419871786128e-23
1948.9010508978479 8.745158966144285e-23
1994.3427549090043 8.949587004869219e-23
2040.8440039711966 9.158815662099769e-23
2088.4295030496014 9.372959390103466e-23
2137.124533144652 9.592135478396947e-23
2186.9549647232075 9.816464147662144e-23
2237.947271462894 1.0046068625267984e-22
2290.1285443169163 1.028107523445299e-22
2343.5265059068115 1.0521613475195196e-22
2398.169525250793 1.076781612137386e-22
2454.086632835509 1.1019819302930865e-22
2511.3075360392254 1.1277762649639158e-22
2569.8626349146184 1.1541789302226112e-22
2629.783038339575 1.1812046031287874e-22
2691.100580544569 1.208868371287958e-22
2753.8478380254037 1.237185660145242e-22
2818.0581468502987 1.266172331402674e-22
2883.7656203705187 1.2958446513828456e-22
2951.0051673439552 1.326219312937242e-22
3019.812510481288 1.3573134485011782e-22
3090.2242054245785 1.3891446441063854e-22
3162.2776601683795 1.421730953784252e-22
