# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.0024768168519275916 1.065898494738106e-14
0.002534567746065232 1.0870372998534436e-14
0.0025936651934496745 1.1078164250564125e-14
0.0026541405910951734 1.1282203714526487e-14
0.0027160260680869266 1.1482359220622929e-14
0.0027793545026504624 1.1678512639085926e-14
0.002844159539619031 1.1870556768408277e-14
0.0029104756083082714 1.2058406509357343e-14
0.0029783379408076585 1.2241985852095943e-14
0.0030477825906984404 1.2421236870202659e-14
0.0031188464522080173 1.2596111858704412e-14
0.0031915672798109355 1.2766579020977073e-14
0.0032659837082868936 1.2932617546944269e-14
0.003342135273246469 1.3094218578126293e-14
0.0034200624321353945 1.3251382447756584e-14
0.0034998065857286074 1.3404120733387165e-14
0.0035814101001254554 1.355245727294363e-14
0.003664916329257761 1.3696423752278271e-14
0.0037503696379226933 1.383605437498396e-14
0.0038378154253526898 1.397139557346693e-14
0.003927300149334948 1.410250464243566e-14
0.004018871350893299 1.422943703824634e-14
0.00411257767954558 1.435225351322799e-14
0.004208468919149921 1.447103107376044e-14
0.004306596014353682 1.4585838012436783e-14
0.004407011097659079 1.4696754479229656e-14
0.004509767517119906 1.4803857857848426e-14
0.004614919864684026 1.4907233725112376e-14
0.004722524005196735 1.5006964265691617e-14
0.004832637106080367 1.5103140976685237e-14
0.004945317667705937 1.5195850537694813e-14
0.005060625554472947 1.528517897290448e-14
0.005178622026613854 1.5371222647760734e-14
0.005299369772740128 1.5454072296614438e-14
0.005422932943147155 1.553381405648014e-14
0.0055493771838957115 1.5610539567423288e-14
0.00567876967168809 1.5684341513122133e-14
0.005811179149557424 1.575530422495395e-14
0.0059466759633891655 1.5823527930624585e-14
0.006085332099294114 1.5889087561186402e-14
0.006227221221852859 1.5952076951870453e-14
0.006372418713251954 1.6012579788251345e-14
0.006521001713332612 1.607067740898144e-14
0.006673049160573193 1.6126451931119217e-14
0.006828641834027273 1.617998425250551e-14
0.006987862396239558 1.6231359179837033e-14
0.00715079543716245 1.6280641703708087e-14
0.007317527519096606 1.6327917850360136e-14
0.007488147222679345 1.6373256928147606e-14
0.007662745193945353 1.6416728433697718e-14
0.007841414192484688 1.645840765018189e-14
0.008024249140723652 1.6498350577736767e-14
0.008211347174354735 1.6536634166216554e-14
0.008402807693942412 1.6573317400367544e-14
0.008598732417732204 1.6608459289929728e-14
0.008799225435691074 1.6642122363282705e-14
0.009004393264807849 1.6674367673984354e-14
0.009214344905683071 1.6705247913785057e-14
0.009429191900438323 1.6734815752930316e-14
0.009649048391975805 1.6763121058009252e-14
0.009874031184619632 1.6790227399049316e-14
0.010104259806171096 1.681616478067931e-14
0.01033985657141083 1.684099488793618e-14
0.010580946647081629 1.686475930476956e-14
0.010827658118386449 1.6887493486091083e-14
0.011080122057036918 1.6909257918083133e-14
0.011338472590888495 1.6930065791167368e-14
0.01160284697519928 1.6949982575225978e-14
0.01187338566555036 1.696903452079251e-14
0.012150232392466372 1.6987252539911908e-14
0.012433534237775993 1.7004681901773384e-14
0.01272344171275288 1.7021349485704837e-14
0.013020108838078586 1.703728254546574e-14
0.013323693225669961 1.705252742068329e-14
0.013634356162414448 1.7067105440779954e-14
0.013952262695857842 1.70810332338104e-14
0.014277581721889965 1.7094364031699697e-14
0.014610486074474885 1.7107103557401268e-14
0.014951152617473332 1.7119272209972438e-14
0.015299762338606094 1.7130922876175795e-14
0.015656500445608335 1.714204610062064e-14
0.016021556464625875 1.7152677906391315e-14
0.016395124340905766 1.716285025625231e-14
0.016777402541834602 1.717256941197602e-14
0.017168594162379338 1.7181864382114524e-14
0.01756890703298664 1.719072583470491e-14
0.017978553829998065 1.7199215525661277e-14
0.01839775218863974 1.7207319378973865e-14
0.01882672481864659 1.7215073308484027e-14
0.01926569962258253 1.7222465292502814e-14
0.019714909816919448 1.7229550193310348e-14
0.020174594055939365 1.7236304131645153e-14
0.02064499655852557 1.7242754473657707e-14
0.021126367237910063 1.7248923375869446e-14
0.021618961834446313 1.7254823637270584e-14
0.02212304205147776 1.7260443438067978e-14
0.022638875694374342 1.7265829341417973e-14
0.0231667368128109 1.7270967763825658e-14
0.02370690584636297 1.7275882132382633e-14
0.024259669773497434 1.728057667056903e-14
0.024825322264037063 1.7285065003793108e-14
0.025404163835180054 1.7289349221935466e-14
0.025996502011157406 1.7293436197486305e-14
0.026602651486612925 1.7297348608883634e-14
0.027222934293792744 1.730107142186992e-14
0.027857679973633073 1.7304636049822373e-14
0.02850722575083718 1.730805725213657e-14
0.02917191671303455 1.731130296051355e-14
0.029852105994117403 1.731441407927579e-14
0.030548154961852016 1.731737644287907e-14
0.031260433409864494 1.7320218556257187e-14
0.031989319754103004 1.732293197190874e-14
0.0327352012338808 1.732551094048733e-14
0.03349847411760691 1.732798605326701e-14
0.034279543913313774 1.733035382264048e-14
0.03507882558409363 1.7332597413230617e-14
0.03589674376855814 1.733475324936059e-14
