# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_10, unit: cm2, datatype: float64}
# - {name: sigma_9, unit: cm2, datatype: float64}
# - {name: sigma_7, unit: cm2, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# - {name: sigma_5, unit: cm2, datatype: float64}
# - {name: sigma_4, unit: cm2, datatype: float64}
# - {name: sigma_3, unit: cm2, datatype: float64}
# - {name: sigma_2, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_10 sigma_9 sigma_7 sigma_6 sigma_5 sigma_4 sigma_3 sigma_2
2.8904200487788716e-06 8.443893294529669e-47 1.226856566910931e-46 8.894223641838106e-46 3.678657085249135e-44 4.0801242872572946e-42 2.128147860092505e-39 2.162755293443597e-36 5.3552324739784836e-36
2.9578147542535346e-06 8.277327710312695e-47 1.2043621100510112e-46 8.895866370627186e-46 3.762790903808558e-44 4.1921689657584906e-42 2.2546984232547843e-39 2.3167363741168783e-36 5.7381338758060185e-36
3.026780873657441e-06 8.114127339798309e-47 1.1823045665829301e-46 8.900056697755003e-46 3.848969374358632e-44 4.307834666848276e-42 2.3895509158985885e-39 2.4817158428175624e-36 6.148434153022735e-36
3.097355046986562e-06 7.95422315569018e-47 1.1606752479801135e-46 8.906826973048818e-46 3.9372400028358805e-44 4.4272657684427786e-42 2.5332770394170897e-39 2.6584803677528202e-36 6.588094483666755e-36
3.1695747685562034e-06 7.797547562859633e-47 1.139465642009037e-46 8.916211518180632e-46 4.027651611098464e-44 4.550613621292192e-42 2.6864887024411362e-39 2.847872916695893e-36 7.05921644182859e-36
3.2434784069208122e-06 7.644034368366606e-47 1.118667409108895e-46 8.92824667140161e-46 4.120254368362604e-44 4.678036934543866e-42 2.8498408716589068e-39 3.050796787094919e-36 7.564052050199e-36
3.319105225258239e-06 7.493618752112631e-47 1.0982723788464838e-46 8.942970833115233e-46 4.215099823941762e-44 4.8097021847064476e-42 3.0240346258925185e-39 3.268219924712533e-36 8.1050145491644e-36
3.3964954022292982e-06 7.346237238112513e-47 1.0782725464447517e-46 8.960424512205202e-46 4.312240941394026e-44 4.945784049543246e-42 3.209820428016993e-39 3.501179551435313e-36 8.684689939780347e-36
3.4756900533236943e-06 7.201827666371664e-47 1.0586600693834607e-46 8.980650373023993e-46 4.4117321341751883e-44 5.0864658685285325e-42 3.4080016303529303e-39 3.750787124364181e-36 9.30584935150271e-36
3.5567312527036693e-06 7.060329165356039e-47 1.0394272640704562e-46 9.003693282936239e-46 4.513629302887692e-44 5.231940131614553e-42 3.619438230283949e-39 4.018233649960492e-36 9.971462295827455e-36
3.6396620555569646e-06 6.921682125042388e-47 1.0205666025820683e-46 9.029600360300281e-46 4.617989874209443e-44 5.3824089981787944e-42 3.8450508940490576e-39 4.304795378614787e-36 1.068471086869867e-35
3.7245265209709786e-06 6.785828170536248e-47 1.002070709471204e-46 9.058421022757689e-46 4.724872841580986e-44 5.5380848481518755e-42 4.0858252679437204e-39 4.6118399068853945e-36 1.1449004970577285e-35
3.811369735340273e-06 6.6527101362458385e-47 9.839323586417027e-47 9.090207035688841e-46 4.834338807726244e-44 5.699190867466751e-42 4.3428165975382105e-39 4.940832716615721e-36 1.226799861404824e-35
3.900237836319859e-06 6.522272040599996e-47 9.66144470287584e-47 9.125012560678822e-46 4.946450029078782e-44 5.865961670120826e-42 4.617154676994014e-39 5.2933441821811405e-36 1.3145607400965972e-35
3.991178037336996e-06 6.394459061298569e-47 9.487001078958228e-47 9.162894203824043e-46 5.061270462184898e-44 6.03864395930364e-42 4.9100491521352794e-39 5.671057079393821e-36 1.4086027250812127e-35
4.0842386526745176e-06 6.269217511084112e-47 9.315924753113234e-47 9.203911063696328e-46 5.178865812154194e-44 6.217497230216876e-42 5.2227952026216806e-39 6.075774631963986e-36 1.5093754463721757e-35
4.179469123139017e-06 6.146494814023705e-47 9.148149138628097e-47 9.248124778766958e-46 5.299303583229971e-44 6.402794517399075e-42 5.5567796303774655e-39 6.509429134046968e-36 1.617360723621483e-35
4.2769200423275275e-06 6.026239482290182e-47 8.983608995483296e-47 9.295599574078694e-46 5.422653131553547e-44 6.594823189567625e-42 5.913487383369568e-39 6.974091190046895e-36 1.733074869685927e-35
4.376643183506652e-06 5.908401093432164e-47 8.82224040279162e-47 9.346402306939791e-46 5.54898572020024e-44 6.79388579520496e-42 6.294508545904167e-39 7.471979615936889e-36 1.857071160466014e-35
4.478691527118417e-06 5.792930268122458e-47 8.663980731808819e-47 9.400602511400326e-46 5.678374576568442e-44 7.000300962345894e-42 6.701545828835375e-39 8.005472049413954e-36 1.9899424811138149e-35
4.583119288927478e-06 5.679778648374879e-47 8.50876861950408e-47 9.458272441257385e-46 5.810894952208436e-44 7.214404356270923e-42 7.136422595464406e-39 8.577116319650078e-36 2.1323241615115757e-35
4.689981948824612e-06 5.568898876219353e-47 8.356543942678473e-47 9.519487111323441e-46 5.946624185182922e-44 7.436549699074683e-42 7.601091461461524e-39 9.18964263101489e-36 2.28489701486847e-35
4.799336280301815e-06 5.460244572825777e-47 8.207247792620168e-47 9.584324336680423e-46 6.085641765057413e-44 7.667109855364543e-42 8.097643509881748e-39 9.845976619087907e-36 2.448390595507781e-35
4.911240380614659e-06 5.353770318067007e-47 8.060822450284993e-47 9.652864769631747e-46 6.228029400625356e-44 7.906477988649667e-42 8.628318165279133e-39 1.0549253341289575e-35 2.623586685907123e-35
