# %ECSV 1.0
# ---
# datatype:
# - {name: mx, unit: MeV, datatype: float64}
# - {name: sigma_6, unit: cm2, datatype: float64}
# schema: astropy-2.0
mx sigma_6
0.021618961834446313 1.5604874500447867e-27
0.02212304205147776 1.5253513793776561e-27
0.022638875694374342 1.4909874049443904e-27
0.0231667368128109 1.4573798577371746e-27
0.02370690584636297 1.4245132968123276e-27
0.024259669773497434 1.3923725126545726e-27
0.024825322264037063 1.3609425298885726e-27
0.025404163835180054 1.3302086094190125e-27
0.025996502011157406 1.3001562500259661e-27
0.026602651486612925 1.2707711894730478e-27
0.027222934293792744 1.2420394051589903e-27
0.027857679973633073 1.2139471143556895e-27
0.02850722575083718 1.1864807740631962e-27
0.02917191671303455 1.1596270805190615e-27
0.029852105994117403 1.1333729683777807e-27
0.030548154961852016 1.107705609642203e-27
0.031260433409864494 1.0826124122764854e-27
0.031989319754103004 1.0580810186222521e-27
0.0327352012338808 1.0340993035871606e-27
0.03349847411760691 1.010655372630444e-27
0.034279543913313774 9.877375595957352e-28
0.03507882558409363 9.653344243743853e-28
0.03589674376855814 9.434347504306135e-28
0.03673373300643846 9.220275422058218e-28
0.037590237969445384 9.011020224212894e-28
0.038466713697512506 8.806476292780103e-28
0.03936362584054766 8.606540135787452e-28
0.04028145090582124 8.41111035773146e-28
0.04122067651112274 8.22008762950827e-28
0.04218180164382002 8.033374657952829e-28
0.043165336925959 7.8508761546359875e-28
0.044171804885544536 7.672498804571844e-28
0.04520174023414663 7.498151234724503e-28
0.046255690150979495 7.327743982169419e-28
0.047334214573604344 7.161189462220807e-28
0.048437886495410414 6.998401936519447e-28
0.04956729227003216 6.839297481020074e-28
0.05072303192286451 6.683793954167196e-28
0.051905719469841495 6.531810965043829e-28
0.05311598324364777 6.3832698417123365e-28
0.05435446622753626 6.238093599649887e-28
0.05562182639692926 6.09620691050141e-28
0.056918737068984544 5.957536070943741e-28
0.058245887260312136 5.822008971911442e-28
0.05960398205303182 5.689555067993356e-28
0.06099374296936585 5.560105347261731e-28
0.06241590835496589 5.433592301303384e-28
0.06387123377117784 5.3099498956807155e-28
0.06536049239645289 5.189113540716236e-28
0.06688447543711816 5.071020062576309e-28
0.06844399254772507 4.9556076749493885e-28
0.0700398722611988 4.842815950804659e-28
0.0716729624290174 4.732585794840453e-28
0.07334413067165428 4.6248594161519975e-28
0.07505426483952363 4.519580301402059e-28
0.07680427348467332 4.416693188365214e-28
0.07859508634347626 4.316144039922655e-28
0.08042765483057629 4.217880018462123e-28
0.08230295254435131 4.121849460708914e-28
0.08422197578416211 4.0280018529935584e-28
0.08618574407966152 3.936287806919995e-28
0.08819530073244539 3.846659035479917e-28
0.09025171337033296 3.759068329599971e-28
0.09235607451457113 3.6734695350961407e-28
0.09450950216026408 3.5898175300465885e-28
0.09671314037033632 3.5080682026011684e-28
0.09896815988334524 3.4281784291903683e-28
0.10127575873546546 3.3501060531654565e-28
0.10363716289697593 3.27380986382165e-28
0.10605362692358762 3.1992495758477386e-28
0.10852643462295801 3.1263858091683084e-28
0.11105689973674641 3.0551800691824303e-28
0.11364636663857243 2.985594727388944e-28
0.11629621104824843 2.9175930024142065e-28
0.1190078407626656 2.8511389414040266e-28
0.12178269640372161 2.7861974017908888e-28
0.12462225218368743 2.722734033448768e-28
0.1275280166884199 2.660715261199729e-28
0.13050153367883624 2.6001082676850484e-28
0.1335443829110759 2.5408809765875914e-28
0.13665818097578622 2.4830020362084656e-28
0.13984458215697693 2.4264408033813353e-28
0.14310527931090045 2.371167327721069e-28
0.14644200476542463 2.3171523362164436e-28
0.14985653124037576 2.2643672181474706e-28
0.15335067278934078 2.212784010300866e-28
0.1569262857634292 2.1623753825227215e-28
0.1605852697975066 2.1131146235722917e-28
0.16432956881942368 2.0649756272921166e-28
0.16816117208277714 2.0179328790471548e-28
0.172082115223751 1.9719614424799423e-28
0.1760944813425998 1.9270369465449836e-28
0.1802004021103484 1.8831355728217486e-28
0.18440205890129596 1.8402340431106698e-28
0.18870168395192646 1.7983096072890028e-28
0.1931015615468407 1.7573400314404175e-28
0.1976040292323402 1.717303586238099e-28
0.20221147905830805 1.6781790355892673e-28
0.20692635884904578 1.6399456255214749e-28
0.21175117350374192 1.6025830733182557e-28
0.2166884863272632 1.5660715568929526e-28
0.22174092039197504 1.5303917043966621e-28
0.22691115993131514 1.4955245840561106e-28
0.23220195176586036 1.4614516942361703e-28
0.2376161067626448 1.4281549537249061e-28
0.24315650132850383 1.39561669222913e-28
0.24882607893823822 1.3638196410867638e-28
0.25462785169840935 1.3327469241828734e-28
0.2605649019475973 1.3023820490690764e-28
0.26664038389397104 1.2727088982757997e-28
0.27285752529104135 1.243711720834276e-28
0.2792196291524867 1.215375123963201e-28
0.2857300755069626 1.1876840649662098e-28
0.2923923231938275 1.1606238432910266e-28
0.2992099117007387 1.1341800927831471e-28
0.3061864630440946 1.108338774094807e-28
0.31332568369332287 1.0830861672881416e-28
0.32063136654003577 1.0584088645729642e-28
0.3281073929131 1.034293763246287e-28
0.3357577346406907 1.010728058750292e-28
0.343586456160426 9.87699237920324e-29
